label,dur,rate,proto,dpkts,sttl,dwin,dttl,smean,sbytes,decision,nn_output,threshold
ATTACK,1,512,96,108,124,1,504,25,13,1,1442270,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-214439,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-727483,-420650
NORMAL,0,0,96,500,62,1,58,20,121,1,643812,-420650
NORMAL,0,0,96,340,62,1,58,16,75,0,-1581973,-420650
ATTACK,1,512,512,0,508,0,0,10,29,1,151727,-420650
NORMAL,0,0,96,0,508,0,0,10,1,1,-397695,-420650
NORMAL,0,0,96,212,62,1,58,18,49,0,-1233235,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,1011471,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-475713,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,695546,-420650
ATTACK,0,0,96,20,508,1,504,38,15,0,-752534,-420650
ATTACK,1,512,96,260,124,1,504,11,18,1,899221,-420650
NORMAL,0,0,96,36,124,1,504,29,12,1,1189028,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,20,508,1,504,34,14,1,651546,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-214439,-420650
NORMAL,0,0,96,92,62,1,58,46,57,0,-699193,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,19,512,272,0,508,0,0,142,86,1,138648,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-1731133,-420650
NORMAL,0,0,96,164,62,1,58,339,512,1,113189,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
ATTACK,0,0,96,28,124,1,504,28,12,1,1167001,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
NORMAL,0,0,272,12,62,0,58,54,7,0,-476611,-420650
ATTACK,0,0,96,28,508,1,504,72,31,1,658790,-420650
NORMAL,0,0,96,316,62,1,58,17,70,0,-1651119,-420650
ATTACK,0,0,96,20,508,1,504,65,23,1,645471,-420650
NORMAL,0,0,272,12,62,0,58,56,8,0,-475554,-420650
ATTACK,0,0,96,36,124,1,504,27,11,1,1188753,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
ATTACK,0,0,96,52,508,1,504,156,73,1,721368,-420650
NORMAL,0,0,272,12,62,0,58,53,7,0,-475738,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,658730,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,1042202,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
NORMAL,0,0,96,36,62,1,58,53,16,0,-774451,-420650
ATTACK,56,512,272,0,508,0,0,26,102,1,166983,-420650
ATTACK,0,0,96,20,508,1,504,14,7,1,658730,-420650
NORMAL,0,0,96,28,124,1,504,30,12,1,627805,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,92,124,1,504,385,512,1,1820508,-420650
NORMAL,0,0,96,164,62,1,58,345,512,0,-1257449,-420650
NORMAL,0,0,96,60,62,1,58,21,22,0,-775898,-420650
NORMAL,0,0,96,204,62,1,58,26,58,0,-592849,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-214439,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-871805,-420650
NORMAL,0,0,96,364,62,1,58,16,80,0,-1539106,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-507477,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,1139559,-420650
ATTACK,0,0,96,20,508,1,504,63,23,1,644165,-420650
NORMAL,0,0,96,68,62,1,58,48,25,1,891925,-420650
ATTACK,0,0,96,28,508,1,504,11,7,1,683971,-420650
ATTACK,1,512,96,28,508,1,504,30,15,1,675850,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,695546,-420650
ATTACK,0,0,96,28,508,1,504,29,12,1,680487,-420650
ATTACK,0,0,96,28,508,1,504,47,18,1,675649,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,1020566,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,100,508,1,504,58,61,1,836857,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,2,512,96,76,124,1,504,59,53,1,846573,-420650
NORMAL,0,0,272,12,62,0,58,55,8,0,-477029,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-507477,-420650
ATTACK,0,0,96,28,124,1,504,30,13,1,1169201,-420650
NORMAL,0,0,96,196,62,1,58,18,47,0,-660195,-420650
NORMAL,0,0,96,28,508,1,504,113,38,1,658010,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,1062002,-420650
ATTACK,0,0,96,20,508,1,504,48,18,1,648635,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,695546,-420650
ATTACK,1,512,96,52,508,1,504,512,512,0,-445319,-420650
ATTACK,0,0,272,0,508,0,0,251,16,1,-181105,-420650
ATTACK,0,0,272,0,508,0,0,512,45,1,-25163,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
ATTACK,0,0,96,20,508,1,504,32,13,1,654443,-420650
NORMAL,0,0,272,0,508,0,0,7,0,1,469112,-420650
ATTACK,0,0,272,0,508,0,0,7,0,1,469112,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-1735173,-420650
NORMAL,1,512,96,68,62,1,58,36,23,0,-748191,-420650
NORMAL,0,0,96,36,124,1,504,31,13,1,1190138,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-766468,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
ATTACK,1,512,96,308,124,1,504,11,20,1,1157840,-420650
ATTACK,0,0,96,28,124,1,504,10,5,1,1165576,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
ATTACK,0,0,96,20,508,1,504,34,14,1,652228,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-507477,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
ATTACK,0,0,96,20,508,1,504,25,11,1,654902,-420650
ATTACK,1,512,96,36,508,1,504,35,17,1,837664,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-661789,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,116,62,1,58,67,69,0,-623141,-420650
ATTACK,56,512,512,0,508,0,0,124,271,1,151727,-420650
NORMAL,0,0,96,196,62,1,58,18,45,1,258244,-420650
ATTACK,0,0,272,4,508,0,120,30,2,1,686714,-420650
NORMAL,0,0,96,500,62,1,58,20,121,0,-1300234,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-748191,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
NORMAL,0,0,96,68,62,1,58,36,23,1,304628,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-727483,-420650
NORMAL,2,512,96,164,62,1,58,26,35,0,-671534,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
ATTACK,0,0,96,20,508,1,504,35,14,1,651968,-420650
NORMAL,0,0,96,20,508,1,504,28,12,1,654251,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-214439,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,151727,-420650
ATTACK,0,0,512,4,508,0,120,51,7,1,147916,-420650
NORMAL,0,0,96,212,62,1,58,18,49,1,35771,-420650
NORMAL,1,512,96,20,508,1,504,35,14,1,652228,-420650
NORMAL,1,512,96,500,62,1,58,19,121,0,-1324219,-420650
NORMAL,0,0,96,92,62,1,58,46,57,1,238587,-420650
NORMAL,1,512,96,492,62,1,58,38,197,0,-1384303,-420650
ATTACK,8,512,96,512,124,1,504,9,84,1,655274,-420650
ATTACK,0,0,96,28,508,1,504,16,8,0,-601271,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,96,36,124,1,504,25,11,1,1187148,-420650
NORMAL,0,0,96,196,62,1,58,18,45,0,-1118350,-420650
NORMAL,0,0,272,12,62,0,58,59,8,1,803093,-420650
NORMAL,0,0,96,500,62,1,58,20,121,1,236960,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-727483,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
NORMAL,0,0,96,68,62,1,58,97,61,0,-614150,-420650
ATTACK,1,512,96,60,508,1,504,53,40,0,-674633,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,96,20,508,1,504,29,12,1,653926,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650
ATTACK,0,0,96,20,508,1,504,112,38,1,856771,-420650
ATTACK,0,0,96,36,508,1,504,81,34,1,681913,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,491004,-420650
NORMAL,0,0,96,196,62,1,58,18,46,0,-620139,-420650
NORMAL,0,0,96,364,62,1,58,16,80,0,-1539106,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
NORMAL,0,0,96,196,62,1,58,18,46,0,-752826,-420650
ATTACK,0,0,96,28,508,1,504,25,11,1,680753,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,36,124,1,504,28,12,1,1188497,-420650
NORMAL,13,512,96,512,62,1,58,16,177,0,-1292005,-420650
ATTACK,0,0,96,28,508,1,504,26,16,1,673602,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
NORMAL,0,0,96,116,62,1,58,68,70,0,-623949,-420650
NORMAL,0,0,272,12,62,0,58,56,8,0,-475554,-420650
NORMAL,0,0,96,20,508,1,504,14,7,0,-1055465,-420650
ATTACK,46,512,96,44,508,1,504,17,18,1,719439,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-435463,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,1,512,96,180,124,1,504,11,18,1,617170,-420650
NORMAL,0,0,96,244,62,1,58,18,56,0,-1864141,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650
NORMAL,2,512,96,512,62,1,58,16,179,0,-1292005,-420650
ATTACK,1,512,96,188,124,1,504,20,15,1,1757255,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,20,508,1,504,25,11,1,654902,-420650
NORMAL,1,512,96,68,62,1,58,48,25,1,238491,-420650
NORMAL,0,0,272,0,508,0,0,14,1,1,457637,-420650
ATTACK,4,512,512,0,508,0,0,19,81,1,147916,-420650
NORMAL,0,0,96,212,62,1,58,16,45,1,37563,-420650
ATTACK,3,512,96,108,124,1,504,439,512,1,504466,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,695546,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,196,62,1,58,18,46,0,-771261,-420650
ATTACK,0,0,512,0,508,0,0,38,2,0,147916,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-475713,-420650
NORMAL,1,512,96,212,62,1,58,16,45,0,-1924238,-420650
NORMAL,0,0,96,172,62,1,58,339,512,0,-1271902,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,96,20,508,1,504,43,16,1,651450,-420650
NORMAL,0,0,272,0,508,0,0,7,0,1,469112,-420650
NORMAL,0,0,96,452,62,1,58,31,148,0,-1266381,-420650
ATTACK,0,0,96,28,124,1,504,29,12,1,1167928,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,44,508,1,504,21,14,1,727247,-420650
ATTACK,0,0,96,52,124,1,504,27,12,1,1246059,-420650
NORMAL,2,512,96,68,62,1,58,36,23,0,-748191,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-727483,-420650
NORMAL,2,512,96,212,62,1,58,16,45,1,37563,-420650
NORMAL,0,0,96,4,124,1,504,70,15,1,1119501,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,96,28,508,1,504,14,7,1,683971,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-748191,-420650
ATTACK,55,512,512,0,508,0,0,41,87,1,147916,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,695546,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,0,0,96,44,508,1,504,17,14,1,627660,-420650
ATTACK,0,0,96,36,508,1,504,362,280,1,793960,-420650
ATTACK,0,0,96,28,508,1,504,146,49,1,668338,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,96,100,124,1,504,41,19,1,1405933,-420650
ATTACK,0,0,272,0,508,0,0,16,1,0,-946797,-420650
NORMAL,0,0,96,4,124,1,504,70,15,1,1119501,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,1,512,96,28,508,1,504,14,7,1,683971,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
NORMAL,0,0,96,268,62,1,58,17,60,0,-1804789,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,1,512,96,36,124,1,504,30,12,1,1189898,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,0,128,0,0,113,7,0,-494134,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-475713,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
NORMAL,0,0,96,500,62,1,58,20,121,0,-1304088,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,124,1,504,28,12,1,1167001,-420650
NORMAL,0,0,96,4,124,1,504,70,15,1,1119501,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,1,512,96,68,62,1,58,48,25,0,-727483,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,508,1,504,36,14,1,679101,-420650
ATTACK,1,512,512,0,508,0,0,18,7,1,147916,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,147916,-420650
NORMAL,0,0,96,52,62,1,58,21,22,0,-783681,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-412720,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
NORMAL,0,0,272,0,508,0,0,7,0,1,469112,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,850782,-420650
ATTACK,4,512,512,0,508,0,0,19,41,1,147916,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,96,20,508,1,504,30,12,1,654682,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,2,512,96,36,508,1,504,29,15,1,880220,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,147916,-420650
ATTACK,0,0,96,20,508,1,504,9,2,1,-176692,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-97029,-420650
ATTACK,0,0,96,28,508,1,504,163,65,1,665284,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,2,512,96,52,508,1,504,16,14,1,754810,-420650
ATTACK,1,512,96,148,124,1,504,51,39,1,1563038,-420650
NORMAL,1,512,96,28,508,1,504,172,80,1,655614,-420650
NORMAL,0,0,272,0,508,0,0,7,0,1,469112,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,20,508,1,504,50,19,1,647674,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
NORMAL,0,0,96,156,62,1,58,20,37,0,-665482,-420650
NORMAL,0,0,96,28,62,1,58,14,4,0,-815210,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,687795,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,147916,-420650
ATTACK,0,0,96,44,124,1,504,27,12,1,1216936,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-748191,-420650
ATTACK,0,0,96,28,508,1,504,70,25,1,667922,-420650
ATTACK,0,0,96,28,124,1,504,10,5,1,1165576,-420650
ATTACK,53,502,512,0,508,0,0,41,43,1,147916,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
NORMAL,1,512,96,164,62,1,58,19,39,0,-754867,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,124,1,504,28,12,1,1167165,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,147916,-420650
NORMAL,0,0,96,20,508,1,504,19,9,1,657918,-420650
ATTACK,0,0,272,0,508,0,0,185,11,1,-52080,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,0,0,96,164,62,1,58,345,512,0,-1262668,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,20,508,1,504,30,13,1,655490,-420650
ATTACK,2,512,96,84,124,1,504,13,20,1,869139,-420650
NORMAL,0,0,96,28,62,1,58,14,4,1,617864,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,2,512,96,68,124,1,504,15,17,1,1294528,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
NORMAL,0,0,96,28,62,1,58,14,4,0,-815210,-420650
NORMAL,0,0,96,28,508,1,504,20,9,1,683444,-420650
ATTACK,1,512,96,52,124,1,504,27,12,1,1246059,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,0,508,0,0,254,16,1,585284,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,96,28,508,1,504,32,16,1,675288,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
NORMAL,1,512,96,36,124,1,504,33,14,1,1191196,-420650
NORMAL,0,0,96,28,124,1,504,30,12,1,1169201,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,244,62,1,58,18,56,0,-1864141,-420650
ATTACK,1,512,96,84,124,1,504,15,16,1,1350626,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-1731133,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,96,20,508,1,504,68,24,0,-894097,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,44,508,1,504,26,16,1,725123,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,244,62,1,58,17,55,0,-1863814,-420650
NORMAL,0,0,96,20,508,1,504,12,7,1,658730,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
NORMAL,0,0,96,28,508,1,504,14,7,0,-590414,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,0,0,96,196,62,1,58,18,46,0,-651645,-420650
NORMAL,0,0,272,4,62,0,58,21,1,0,-506881,-420650
NORMAL,0,0,272,0,128,0,0,113,7,1,1325562,-420650
ATTACK,0,0,96,60,124,1,504,28,12,1,1271109,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,900067,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
NORMAL,1,512,96,28,508,1,504,37,15,0,-611334,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-979865,-420650
NORMAL,5,512,96,512,62,1,58,14,166,0,-1285066,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-688791,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,84,124,1,504,11,14,1,901589,-420650
NORMAL,0,0,96,276,62,1,58,17,62,0,-952682,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,3,512,96,76,508,1,504,45,43,1,790072,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,68,62,1,58,53,24,0,-718351,-420650
ATTACK,1,512,96,244,124,1,504,14,19,1,816017,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,56,512,512,0,508,0,0,124,271,1,147916,-420650
ATTACK,0,0,96,28,508,1,504,35,17,1,673239,-420650
ATTACK,0,0,96,20,508,1,504,32,13,1,653728,-420650
ATTACK,3,512,96,108,508,1,504,486,512,1,-363041,-420650
ATTACK,2,512,96,36,124,1,504,29,12,1,1189898,-420650
ATTACK,0,0,272,0,124,0,0,21,1,1,693390,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,147916,-420650
NORMAL,0,0,96,28,62,1,58,14,4,0,-815210,-420650
NORMAL,0,0,96,260,62,1,58,17,59,0,-1825971,-420650
ATTACK,0,0,96,20,508,1,504,198,78,1,661961,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,1352756,-420650
NORMAL,0,0,96,20,508,1,504,37,15,1,653473,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,272,0,508,0,0,7,0,1,469112,-420650
NORMAL,0,0,272,4,62,0,58,21,1,0,-506881,-420650
ATTACK,0,0,96,52,508,1,504,512,512,0,-445319,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,147916,-420650
NORMAL,0,0,96,44,62,1,58,32,16,0,-785880,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,124,1,504,26,11,1,1165918,-420650
NORMAL,0,0,96,28,508,1,504,113,38,1,658010,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147916,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-507477,-420650
ATTACK,1,512,96,252,124,1,504,41,39,1,935165,-420650
ATTACK,0,0,96,28,508,1,504,14,8,1,683971,-420650
NORMAL,0,0,96,268,62,1,58,17,60,0,-1804789,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,96,20,508,1,504,30,13,1,653095,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
NORMAL,0,0,96,212,62,1,58,18,49,0,-1923188,-420650
NORMAL,0,0,96,68,62,1,58,48,25,1,877953,-420650
