label,dur,rate,proto,dpkts,sttl,dwin,dttl,smean,sbytes,decision,nn_output,threshold,result
ATTACK,0,0,512,0,508,0,0,38,2,0,-1029047,-420650,MISSED
ATTACK,2,512,96,68,124,1,504,15,17,0,-814686,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,62,1,58,14,4,0,-1029047,-420650,ALLOWED (Correct)
NORMAL,0,0,96,28,508,1,504,20,9,1,853066,-420650,FALSE ALARM
ATTACK,1,512,96,52,124,1,504,27,12,0,-815953,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,0,508,0,0,254,16,1,-182927,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,-182927,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,32,16,1,-368961,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-368961,-420650,BLOCKED (Correct)
NORMAL,1,512,96,36,124,1,504,33,14,0,-814816,-420650,ALLOWED (Correct)
NORMAL,0,0,96,28,124,1,504,30,12,0,-815328,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,244,62,1,58,18,56,0,-2221642,-420650,ALLOWED (Correct)
ATTACK,1,512,96,84,124,1,504,15,16,0,-814686,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,292,62,1,58,17,65,0,-1025032,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,68,24,1,-356721,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-356721,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,44,508,1,504,26,16,1,-365477,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,695546,-420650,BLOCKED (Correct)
NORMAL,0,0,96,244,62,1,58,17,55,0,-2222899,-420650,ALLOWED (Correct)
NORMAL,0,0,96,20,508,1,504,12,7,1,-382677,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,-382677,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,508,1,504,14,7,1,-382677,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
NORMAL,0,0,96,196,62,1,58,18,46,0,-994960,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,21,1,0,-752656,-420650,ALLOWED (Correct)
NORMAL,0,0,272,0,128,0,0,113,7,0,-494134,-420650,ALLOWED (Correct)
ATTACK,0,0,96,60,124,1,504,28,12,0,-815066,-420650,MISSED
ATTACK,1,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-382049,-420650,BLOCKED (Correct)
NORMAL,1,512,96,28,508,1,504,37,15,1,-373718,-420650,FALSE ALARM
NORMAL,0,0,96,292,62,1,58,17,65,0,-2215316,-420650,ALLOWED (Correct)
NORMAL,5,512,96,512,62,1,58,14,166,0,-2102024,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
NORMAL,0,0,96,68,62,1,58,36,23,0,-1000550,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-507007,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,84,124,1,504,11,14,0,-816458,-420650,MISSED
NORMAL,0,0,96,276,62,1,58,17,62,0,-2216706,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,0,-468475,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,695546,-420650,BLOCKED (Correct)
ATTACK,3,512,96,76,508,1,504,45,43,1,-307943,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,53,24,0,-988346,-420650,ALLOWED (Correct)
ATTACK,1,512,96,244,124,1,504,14,19,0,-813016,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,1346924,-420650,BLOCKED (Correct)
ATTACK,56,512,512,0,508,0,0,124,271,1,1346924,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,35,17,1,-367193,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,32,13,1,-374170,-420650,BLOCKED (Correct)
ATTACK,3,512,96,108,508,1,504,486,512,0,-734151,-420650,MISSED
ATTACK,2,512,96,36,124,1,504,29,12,0,-816417,-420650,MISSED
ATTACK,0,0,272,0,124,0,0,21,1,0,-513463,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,33,2,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,62,1,58,14,4,0,-1029047,-420650,ALLOWED (Correct)
NORMAL,0,0,96,260,62,1,58,17,59,0,-2221025,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,198,78,1,201084,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,37,15,0,-654290,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-654290,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,7,0,1,469112,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,21,1,0,-1057034,-420650,ALLOWED (Correct)
ATTACK,0,0,96,52,508,1,504,512,512,0,-701006,-420650,MISSED
NORMAL,0,0,512,0,0,0,0,11,0,0,-701006,-420650,ALLOWED (Correct)
NORMAL,0,0,96,44,62,1,58,32,16,0,-1008999,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,0,-445781,-420650,MISSED
ATTACK,0,0,96,28,124,1,504,26,11,0,-815230,-420650,MISSED
NORMAL,0,0,96,28,508,1,504,113,38,1,-354172,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-754765,-420650,ALLOWED (Correct)
ATTACK,1,512,96,252,124,1,504,41,39,0,-794504,-420650,MISSED
ATTACK,0,0,96,28,508,1,504,14,8,1,-382677,-420650,BLOCKED (Correct)
NORMAL,0,0,96,268,62,1,58,17,60,0,-2219304,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,30,13,1,-374932,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
NORMAL,0,0,96,212,62,1,58,18,49,0,-2223508,-420650,ALLOWED (Correct)
NORMAL,0,0,96,68,62,1,58,48,25,0,-991181,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,508,1,504,14,7,1,-382677,-420650,FALSE ALARM
NORMAL,0,0,272,12,62,0,58,59,8,0,-736762,-420650,ALLOWED (Correct)
NORMAL,0,0,96,116,62,1,58,68,70,0,-921422,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,1049984,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,54,7,0,-740274,-420650,ALLOWED (Correct)
NORMAL,0,0,96,164,62,1,58,348,512,0,-1194406,-420650,ALLOWED (Correct)
NORMAL,8,512,96,512,62,1,58,14,166,0,-2102024,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,12,7,1,-382677,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
NORMAL,0,0,96,116,62,1,58,78,78,0,-901033,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,304,137,1,-108403,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,2,512,96,84,124,1,504,14,19,1,784738,-420650,BLOCKED (Correct)
NORMAL,0,0,96,4,124,1,504,70,15,0,-790656,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,33,2,0,-790656,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-790656,-420650,MISSED
ATTACK,0,0,96,28,508,1,504,29,15,0,-647734,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,0,0,0,18,0,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
NORMAL,0,0,96,52,62,1,58,21,22,0,-1008316,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-754765,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,21,1,0,-752656,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-752656,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-752656,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,492,46,1,-29559,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,46,57,0,-959220,-420650,ALLOWED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,0,-959220,-420650,ALLOWED (Correct)
NORMAL,3,512,96,512,62,1,58,16,175,0,-2092252,-420650,ALLOWED (Correct)
NORMAL,0,0,96,92,62,1,58,32,30,0,-996371,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,7,0,1,469112,-420650,BLOCKED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,1,469112,-420650,FALSE ALARM
NORMAL,0,0,96,68,62,1,58,53,24,0,-988346,-420650,ALLOWED (Correct)
ATTACK,3,512,96,92,124,1,504,344,489,1,-66862,-420650,BLOCKED (Correct)
NORMAL,0,0,96,44,62,1,58,14,7,0,-1023696,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-1023696,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,14,7,1,-382677,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-382677,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-382677,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-382677,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,508,1,504,13,7,1,-382677,-420650,FALSE ALARM
ATTACK,1,512,96,60,508,1,504,512,512,0,-701006,-420650,MISSED
NORMAL,0,0,96,28,508,1,504,15,8,1,293702,-420650,FALSE ALARM
ATTACK,0,0,96,28,508,1,504,14,7,1,-382677,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,36,124,1,504,30,12,0,-815328,-420650,ALLOWED (Correct)
ATTACK,56,512,512,0,508,0,0,41,97,0,-815328,-420650,MISSED
ATTACK,5,512,512,0,508,0,0,124,33,0,-815328,-420650,MISSED
ATTACK,0,0,96,20,508,1,504,37,15,1,-373718,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,36,508,1,504,15,15,1,-366384,-420650,BLOCKED (Correct)
NORMAL,0,0,96,276,62,1,58,17,62,0,-2216706,-420650,ALLOWED (Correct)
NORMAL,0,0,96,212,62,1,58,18,49,0,-2223508,-420650,ALLOWED (Correct)
NORMAL,0,0,96,28,62,1,58,306,139,0,-496096,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,21,1,0,-752656,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-736762,-420650,ALLOWED (Correct)
NORMAL,0,0,96,28,62,1,58,14,4,0,-1029047,-420650,ALLOWED (Correct)
NORMAL,3,512,96,68,62,1,58,48,25,0,-991181,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,124,1,504,30,12,0,-815328,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,17,8,1,-383670,-420650,BLOCKED (Correct)
NORMAL,0,0,96,44,62,1,58,32,16,0,-1008999,-420650,ALLOWED (Correct)
ATTACK,1,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,1328205,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,36,23,0,-1000550,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,1,1039113,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,457637,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,70,4,1,668652,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,196,62,1,58,18,45,1,201669,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,201669,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,38,15,1,-372076,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,21,1,0,-752656,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,33,2,0,-752656,-420650,MISSED
NORMAL,0,0,96,196,62,1,58,18,45,0,-994960,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,124,1,504,29,12,0,-816417,-420650,ALLOWED (Correct)
ATTACK,1,512,96,44,508,1,504,469,512,1,220092,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-382049,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,17,8,1,-385005,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,53,20,1,-364583,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-364583,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,34,2,1,1343611,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,33,2,1,1343611,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,49,19,1,-364193,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,97,61,0,-916987,-420650,ALLOWED (Correct)
NORMAL,0,0,96,52,62,1,58,21,22,0,-1008316,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,293208,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,695546,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,695546,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,695546,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,166408,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,43,3,1,383357,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,383357,-420650,BLOCKED (Correct)
ATTACK,0,0,272,4,508,0,120,30,2,1,415860,-420650,BLOCKED (Correct)
NORMAL,0,0,272,0,508,0,0,262,16,1,-182524,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,-182524,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,21,1,0,-752656,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,1,451469,-420650,FALSE ALARM
NORMAL,0,0,96,92,62,1,58,31,29,0,-998266,-420650,ALLOWED (Correct)
NORMAL,1,512,96,28,508,1,504,113,38,1,-354172,-420650,FALSE ALARM
ATTACK,1,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
NORMAL,2,512,96,60,508,1,504,512,512,0,-701006,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,62,1,58,306,139,0,-496096,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,1,512,96,68,62,1,58,48,25,0,-991181,-420650,ALLOWED (Correct)
NORMAL,0,0,96,0,508,0,0,10,1,1,-397695,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650,BLOCKED (Correct)
NORMAL,0,0,96,28,62,1,58,14,4,0,-1029047,-420650,ALLOWED (Correct)
ATTACK,1,512,96,36,124,1,504,28,12,0,-815066,-420650,MISSED
ATTACK,1,512,96,28,508,1,504,19,9,1,-381455,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-381455,-420650,BLOCKED (Correct)
NORMAL,0,0,96,212,62,1,58,16,45,0,-2228687,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,345,512,0,-1197439,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,124,1,504,26,11,0,-815230,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,695546,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,14,7,1,-382677,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,0,-759672,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,30,2,0,-638453,-420650,MISSED
ATTACK,1,512,96,28,508,1,504,17,8,1,-383670,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-754765,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,97,33,1,-355157,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,695546,-420650,BLOCKED (Correct)
NORMAL,0,0,96,244,62,1,58,18,56,0,-2221642,-420650,ALLOWED (Correct)
NORMAL,0,0,96,164,62,1,58,339,512,1,-81027,-420650,FALSE ALARM
ATTACK,5,512,96,512,124,1,504,12,48,0,-2033943,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-2033943,-420650,MISSED
ATTACK,1,512,96,28,124,1,504,10,5,0,-824466,-420650,MISSED
ATTACK,0,0,96,28,508,1,504,36,17,0,-795825,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,1060228,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,62,1,58,306,139,0,-496096,-420650,ALLOWED (Correct)
NORMAL,19,512,96,68,62,1,58,53,24,0,-988346,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,14,7,0,-958832,-420650,MISSED
NORMAL,0,0,96,116,62,1,58,67,69,0,-921949,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650,BLOCKED (Correct)
ATTACK,3,512,512,12,508,0,120,93,12,1,457637,-420650,BLOCKED (Correct)
NORMAL,0,0,96,196,62,1,58,18,47,0,-992000,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,21,1,0,-752656,-420650,ALLOWED (Correct)
ATTACK,3,512,96,52,508,1,504,40,22,1,-354915,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,145,49,1,-341024,-420650,BLOCKED (Correct)
NORMAL,0,0,272,0,508,0,0,254,16,1,155512,-420650,FALSE ALARM
ATTACK,56,512,512,0,508,0,0,41,80,1,155512,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,4,124,1,504,70,15,1,537703,-420650,FALSE ALARM
NORMAL,0,0,96,164,62,1,58,348,512,0,-1194406,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-1194406,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-1194406,-420650,MISSED
NORMAL,1,512,96,68,62,1,58,48,25,0,-991181,-420650,ALLOWED (Correct)
ATTACK,1,512,96,84,124,1,504,13,19,0,-813016,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-813016,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,27,11,1,-379053,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,6,512,512,0,508,0,0,41,36,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
NORMAL,0,0,96,52,508,1,504,410,421,1,130720,-420650,FALSE ALARM
ATTACK,2,512,96,512,124,1,504,12,27,0,-802263,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,29,512,96,100,508,1,504,400,512,0,-806874,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-806874,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-806874,-420650,MISSED
ATTACK,2,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,39,15,1,824114,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,0,-506971,-420650,MISSED
NORMAL,1,512,96,36,508,1,504,18,9,1,543295,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,457114,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,36,23,0,-1000550,-420650,ALLOWED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,0,-1000550,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,695546,-420650,BLOCKED (Correct)
NORMAL,0,0,96,36,62,1,58,53,16,0,-1110806,-420650,ALLOWED (Correct)
NORMAL,0,0,96,20,508,1,504,14,7,1,-382677,-420650,FALSE ALARM
NORMAL,0,0,96,292,62,1,58,17,67,0,-2213501,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,27,12,1,-379161,-420650,BLOCKED (Correct)
NORMAL,0,0,96,36,508,1,504,15,11,1,825532,-420650,FALSE ALARM
ATTACK,0,0,96,28,124,1,504,28,12,1,281086,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-754765,-420650,ALLOWED (Correct)
NORMAL,7,512,96,36,62,1,58,53,16,0,-996272,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,25,11,1,-377912,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-377912,-420650,BLOCKED (Correct)
NORMAL,1,512,96,260,62,1,58,77,194,1,466675,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,179,11,1,-33638,-420650,BLOCKED (Correct)
